country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",09-03-2025 20:00:00,19.10861,72.83622,PM2.5,17,105,52
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",09-03-2025 20:00:00,18.96702,72.84214,SO2,4,31,11
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",09-03-2025 20:00:00,19.1878657,72.8304069,NO2,11,109,53
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",09-03-2025 20:00:00,18.59051,73.77946,PM2.5,96,224,155
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",09-03-2025 20:00:00,21.941841,86.728318,PM10,98,133,110
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",09-03-2025 20:00:00,21.941841,86.728318,NH3,4,7,6
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",09-03-2025 20:00:00,21.941841,86.728318,SO2,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",09-03-2025 20:00:00,20.240790,85.836784,PM2.5,60,130,86
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",09-03-2025 20:00:00,20.34652,85.81630,PM10,54,112,84
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",09-03-2025 20:00:00,22.06156703,85.47409613,PM2.5,62,219,131
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",09-03-2025 20:00:00,21.8004996,83.8396977,PM10,46,213,135
